Bulan,Hari,Hari_Minggu,Quarter,Is_Weekend,Is_Akhir_Bulan,Is_Awal_Bulan,Hari_Dari_Awal_Bulan,Total_Transaksi,Rata_Nominal,Frekuensi_Per_Hari,Durasi_Aktif_Hari,Rata_Interval_Hari,Jumlah_Terlambat,Persentase_Terlambat,Is_TopUp,Is_QRIS,Is_Transfer,Prop_TopUp,Prop_QRIS,Prop_Transfer,Aktivitas_Bulan_Ini,Aktivitas_Quarter_Ini,Nominal_Transaksi,Warga_ID
2,9,6,1,1,0,0,9,58,71203.24137931035,1.870967741935484,30,0.1929824561403508,44,75.86206896551724,0,0,1,0.2241379310344827,0.3103448275862069,0.4655172413793103,23,58,135205,58
2,6,3,1,0,0,1,6,69,79858.11594202899,2.225806451612903,30,0.1617647058823529,49,71.01449275362319,0,1,0,0.2898550724637681,0.2608695652173913,0.4492753623188406,38,69,55118,97
2,15,5,1,1,0,0,15,59,79486.03389830509,1.903225806451613,30,0.2241379310344827,42,71.1864406779661,0,1,0,0.3389830508474576,0.3050847457627119,0.3559322033898305,24,59,58142,23
1,20,0,1,0,0,0,20,66,78560.72727272728,2.129032258064516,30,0.1384615384615384,47,71.21212121212122,0,0,1,0.2575757575757575,0.2727272727272727,0.4696969696969697,36,66,135761,140
1,29,2,1,0,1,0,29,58,81769.31034482758,1.870967741935484,30,0.2456140350877192,42,72.41379310344827,0,0,1,0.396551724137931,0.293103448275862,0.3103448275862069,38,58,74097,6
2,16,6,1,1,0,0,16,69,76791.42028985507,2.225806451612903,30,0.1470588235294117,53,76.81159420289855,0,0,1,0.3043478260869565,0.2318840579710145,0.463768115942029,29,69,69018,84
2,12,2,1,0,0,0,12,55,76856.56363636363,1.7741935483870968,30,0.1666666666666666,39,70.9090909090909,0,1,0,0.2727272727272727,0.3818181818181818,0.3454545454545454,28,55,103346,82
1,21,1,1,0,0,0,21,66,73845.54545454546,2.2,29,0.1846153846153846,47,71.21212121212122,1,0,0,0.3484848484848485,0.3939393939393939,0.2575757575757575,38,66,31543,57
1,24,4,1,0,0,0,24,65,75826.23076923077,2.096774193548387,30,0.140625,50,76.92307692307693,0,1,0,0.2615384615384615,0.2615384615384615,0.4769230769230769,39,65,36899,61
2,11,1,1,0,0,0,11,72,72058.77777777778,2.3225806451612905,30,0.1126760563380281,58,80.55555555555556,0,0,1,0.2083333333333333,0.3888888888888889,0.4027777777777778,28,72,18904,54
1,26,6,1,1,1,0,26,40,77932.275,1.3333333333333333,29,0.4102564102564102,28,70.0,0,1,0,0.25,0.3,0.45,22,40,58377,139
2,9,6,1,1,0,0,9,60,72167.25,1.935483870967742,30,0.2203389830508474,36,60.0,0,0,1,0.2666666666666666,0.2666666666666666,0.4666666666666667,37,60,114768,151
1,26,6,1,1,1,0,26,50,68740.7,1.6666666666666667,29,0.2448979591836734,32,64.0,0,1,0,0.38,0.22,0.4,22,50,71853,106
1,19,6,1,1,0,0,19,67,72386.26865671642,2.161290322580645,30,0.1515151515151515,45,67.16417910447761,0,1,0,0.2537313432835821,0.4328358208955223,0.3134328358208955,31,67,114590,4
1,18,5,1,1,0,0,18,67,75586.05970149254,2.2333333333333334,29,0.1363636363636363,43,64.17910447761194,0,0,1,0.3283582089552239,0.3134328358208955,0.3582089552238806,30,67,21132,96
1,17,4,1,0,0,0,17,55,77985.98181818181,1.7741935483870968,30,0.1851851851851851,37,67.27272727272727,0,0,1,0.4181818181818181,0.2727272727272727,0.3090909090909091,24,55,119261,3
2,11,1,1,0,0,0,11,59,85972.40677966102,1.903225806451613,30,0.1724137931034483,38,64.40677966101694,0,0,1,0.3898305084745763,0.2711864406779661,0.3389830508474576,32,59,107963,38
2,13,3,1,0,0,0,13,55,82175.23636363636,1.7741935483870968,30,0.1481481481481481,31,56.36363636363636,1,0,0,0.3272727272727272,0.3636363636363636,0.3090909090909091,34,55,63065,79
2,14,4,1,0,0,0,14,49,83838.51020408163,1.5806451612903225,30,0.2708333333333333,34,69.38775510204081,0,0,1,0.2244897959183673,0.3265306122448979,0.4489795918367347,23,49,46574,30
2,7,4,1,0,0,1,7,71,74518.38028169014,2.3666666666666667,29,0.1285714285714285,51,71.83098591549296,0,0,1,0.3661971830985915,0.2816901408450704,0.352112676056338,31,71,101459,71
1,18,5,1,1,0,0,18,42,79909.73809523809,1.3548387096774193,30,0.3414634146341463,30,71.42857142857143,0,0,1,0.238095238095238,0.4047619047619047,0.3571428571428571,22,42,15943,120
1,21,1,1,0,0,0,21,49,75838.59183673469,1.6896551724137931,28,0.2083333333333333,35,71.42857142857143,0,1,0,0.2653061224489796,0.2448979591836734,0.4897959183673469,26,49,57488,27
1,27,0,1,0,1,0,27,71,78849.94366197183,2.290322580645161,30,0.1285714285714285,52,73.23943661971832,0,1,0,0.352112676056338,0.2816901408450704,0.3661971830985915,38,71,115457,0
2,3,0,1,0,0,1,3,53,70600.11320754717,1.7666666666666666,29,0.2115384615384615,29,54.71698113207547,1,0,0,0.2452830188679245,0.4150943396226415,0.3396226415094339,30,53,99026,133
1,19,6,1,1,0,0,19,61,77465.59016393442,1.967741935483871,30,0.15,43,70.49180327868852,0,1,0,0.3114754098360656,0.3278688524590163,0.360655737704918,31,61,83954,19
2,5,2,1,0,0,1,5,81,75187.81481481482,2.6129032258064515,30,0.1,61,75.30864197530865,0,0,1,0.2592592592592592,0.3209876543209876,0.419753086419753,31,81,87786,78
1,17,4,1,0,0,0,17,67,82101.55223880598,2.161290322580645,30,0.1515151515151515,47,70.1492537313433,0,1,0,0.208955223880597,0.3432835820895522,0.4477611940298507,35,67,82269,47
1,30,3,1,0,1,0,30,66,75103.9696969697,2.129032258064516,30,0.2,50,75.75757575757575,0,0,1,0.3181818181818182,0.2424242424242424,0.4393939393939394,38,66,137282,125
1,24,4,1,0,0,0,24,58,71203.24137931035,1.870967741935484,30,0.1929824561403508,44,75.86206896551724,0,1,0,0.2241379310344827,0.3103448275862069,0.4655172413793103,35,58,71856,58
2,3,0,1,0,0,1,3,77,74802.77922077922,2.4838709677419355,30,0.131578947368421,61,79.22077922077922,0,0,1,0.2727272727272727,0.3376623376623376,0.3896103896103896,26,77,5496,60
1,28,1,1,0,1,0,28,51,86736.05882352941,1.7,29,0.2,32,62.74509803921568,0,1,0,0.3333333333333333,0.2745098039215686,0.392156862745098,17,51,149386,142
2,5,2,1,0,0,1,5,55,71191.29090909091,1.8333333333333333,29,0.1851851851851851,35,63.63636363636363,0,0,1,0.2545454545454545,0.4545454545454545,0.2909090909090909,33,55,122194,49
1,25,5,1,1,1,0,25,55,78545.94545454545,1.896551724137931,28,0.2592592592592592,41,74.54545454545455,0,1,0,0.3272727272727272,0.2909090909090909,0.3818181818181818,32,55,5813,40
1,30,3,1,0,1,0,30,53,70600.11320754717,1.7666666666666666,29,0.2115384615384615,29,54.71698113207547,0,0,1,0.2452830188679245,0.4150943396226415,0.3396226415094339,23,53,46647,133
2,6,3,1,0,0,1,6,62,78996.14516129032,2.0,30,0.2131147540983606,43,69.35483870967742,1,0,0,0.3064516129032258,0.3225806451612903,0.3709677419354839,27,62,34127,55
1,28,1,1,0,1,0,28,52,71443.07692307692,1.6774193548387095,30,0.2745098039215686,36,69.23076923076923,0,0,1,0.25,0.2692307692307692,0.4807692307692308,26,52,110991,70
2,7,4,1,0,0,1,7,74,80449.27027027027,2.3870967741935485,30,0.0958904109589041,57,77.02702702702703,0,0,1,0.3648648648648648,0.3243243243243243,0.3108108108108108,30,74,149776,22
1,17,4,1,0,0,0,17,76,69190.38157894737,2.4516129032258065,30,0.0933333333333333,58,76.31578947368422,0,0,1,0.3552631578947368,0.3026315789473684,0.3421052631578947,48,76,46235,12
1,17,4,1,0,0,0,17,63,77526.61904761905,2.032258064516129,30,0.1451612903225806,42,66.66666666666666,0,0,1,0.3174603174603174,0.3015873015873015,0.3809523809523809,34,63,122930,91
1,17,4,1,0,0,0,17,67,82550.25373134328,2.161290322580645,30,0.1363636363636363,43,64.17910447761194,1,0,0,0.3432835820895522,0.2686567164179104,0.3880597014925373,34,67,115576,64
1,29,2,1,0,1,0,29,40,77502.65,1.3793103448275863,28,0.3846153846153846,35,87.5,1,0,0,0.2,0.5,0.3,22,40,38368,21
2,9,6,1,1,0,0,9,58,73683.60344827586,1.9333333333333331,29,0.1929824561403508,39,67.24137931034483,0,0,1,0.2586206896551724,0.3448275862068966,0.396551724137931,31,58,131908,34
1,28,1,1,0,1,0,28,67,72386.26865671642,2.161290322580645,30,0.1515151515151515,45,67.16417910447761,1,0,0,0.2537313432835821,0.4328358208955223,0.3134328358208955,31,67,55858,4
1,24,4,1,0,0,0,24,55,77776.34545454546,1.7741935483870968,30,0.1851851851851851,45,81.81818181818183,0,0,1,0.3090909090909091,0.2909090909090909,0.4,30,55,75933,92
1,24,4,1,0,0,0,24,67,75586.05970149254,2.2333333333333334,29,0.1363636363636363,43,64.17910447761194,0,0,1,0.3283582089552239,0.3134328358208955,0.3582089552238806,30,67,49711,96
2,10,0,1,0,0,0,10,53,70600.11320754717,1.7666666666666666,29,0.2115384615384615,29,54.71698113207547,0,1,0,0.2452830188679245,0.4150943396226415,0.3396226415094339,30,53,123458,133
2,13,3,1,0,0,0,13,65,75826.23076923077,2.096774193548387,30,0.140625,50,76.92307692307693,0,0,1,0.2615384615384615,0.2615384615384615,0.4769230769230769,26,65,93155,61
1,17,4,1,0,0,0,17,57,73224.66666666667,1.8387096774193548,30,0.2857142857142857,40,70.17543859649122,0,0,1,0.2280701754385964,0.4210526315789473,0.3508771929824561,34,57,45919,113
2,4,1,1,0,0,1,4,58,74250.20689655172,1.870967741935484,30,0.2105263157894736,38,65.51724137931035,0,0,1,0.4310344827586206,0.293103448275862,0.2758620689655172,35,58,43474,80
2,3,0,1,0,0,1,3,60,72167.25,1.935483870967742,30,0.2203389830508474,36,60.0,0,1,0,0.2666666666666666,0.2666666666666666,0.4666666666666667,37,60,9123,151
2,11,1,1,0,0,0,11,73,76357.49315068492,2.3548387096774195,30,0.1388888888888889,56,76.71232876712328,0,0,1,0.3561643835616438,0.2465753424657534,0.3972602739726027,30,73,97096,69
2,7,4,1,0,0,1,7,52,81050.57692307692,1.7333333333333334,29,0.2549019607843137,32,61.53846153846154,0,1,0,0.4230769230769231,0.2307692307692307,0.3461538461538461,30,52,74619,95
2,16,6,1,1,0,0,16,61,77465.59016393442,1.967741935483871,30,0.15,43,70.49180327868852,1,0,0,0.3114754098360656,0.3278688524590163,0.360655737704918,30,61,75973,19
1,24,4,1,0,0,0,24,59,85152.20338983051,1.9666666666666663,29,0.1551724137931034,41,69.49152542372882,0,1,0,0.2203389830508474,0.3728813559322034,0.4067796610169492,30,59,75631,48
1,17,4,1,0,0,0,17,54,86808.4074074074,1.7419354838709675,30,0.2452830188679245,41,75.92592592592592,0,0,1,0.2592592592592592,0.3148148148148148,0.4259259259259259,32,54,120183,112
1,17,4,1,0,0,0,17,60,78390.91666666667,2.0,29,0.1525423728813559,39,65.0,1,0,0,0.2,0.3166666666666666,0.4833333333333333,29,60,95772,105
1,31,4,1,0,1,0,31,48,77849.77083333333,1.6551724137931034,28,0.2553191489361702,33,68.75,0,0,1,0.2708333333333333,0.2708333333333333,0.4583333333333333,26,48,86388,16
1,26,6,1,1,1,0,26,74,79566.16216216216,2.3870967741935485,30,0.136986301369863,58,78.37837837837837,0,0,1,0.3648648648648648,0.3108108108108108,0.3243243243243243,50,74,139612,104
1,26,6,1,1,1,0,26,51,72369.6862745098,1.6451612903225807,30,0.22,31,60.78431372549019,0,1,0,0.2745098039215686,0.3137254901960784,0.4117647058823529,23,51,98287,146
1,27,0,1,0,1,0,27,63,76894.44444444444,2.032258064516129,30,0.1129032258064516,48,76.19047619047619,1,0,0,0.4603174603174603,0.2222222222222222,0.3174603174603174,35,63,40483,83
2,3,0,1,0,0,1,3,68,75258.5294117647,2.2666666666666666,29,0.1641791044776119,39,57.35294117647059,0,0,1,0.3235294117647059,0.2794117647058823,0.3970588235294117,35,68,25922,66
2,12,2,1,0,0,0,12,71,77796.04225352113,2.290322580645161,30,0.1714285714285714,56,78.87323943661971,0,0,1,0.352112676056338,0.2957746478873239,0.352112676056338,26,71,43109,131
2,12,2,1,0,0,0,12,55,78891.27272727272,1.8333333333333333,29,0.1666666666666666,37,67.27272727272727,1,0,0,0.2545454545454545,0.3636363636363636,0.3818181818181818,33,55,128667,41
1,31,4,1,0,1,0,31,72,76903.09722222222,2.3225806451612905,30,0.1408450704225352,58,80.55555555555556,0,0,1,0.4027777777777778,0.2777777777777778,0.3194444444444444,47,72,98135,1
1,17,4,1,0,0,0,17,56,82653.05357142857,1.8064516129032255,30,0.1818181818181818,43,76.78571428571429,0,1,0,0.2678571428571428,0.3928571428571428,0.3392857142857143,33,56,130783,135
1,30,3,1,0,1,0,30,49,81201.95918367348,1.6333333333333333,29,0.2083333333333333,33,67.3469387755102,0,0,1,0.3673469387755102,0.2448979591836734,0.3877551020408163,29,49,109675,155
1,17,4,1,0,0,0,17,72,72058.77777777778,2.3225806451612905,30,0.1126760563380281,58,80.55555555555556,0,1,0,0.2083333333333333,0.3888888888888889,0.4027777777777778,44,72,127261,54
1,19,6,1,1,0,0,19,54,79844.62962962964,1.8,29,0.2264150943396226,34,62.96296296296296,1,0,0,0.2592592592592592,0.3148148148148148,0.4259259259259259,29,54,85095,72
2,1,5,1,1,0,1,1,63,77526.61904761905,2.032258064516129,30,0.1451612903225806,42,66.66666666666666,1,0,0,0.3174603174603174,0.3015873015873015,0.3809523809523809,29,63,100606,91
1,18,5,1,1,0,0,18,42,72947.80952380953,1.3548387096774193,30,0.3170731707317073,26,61.90476190476191,0,1,0,0.3333333333333333,0.3095238095238095,0.3571428571428571,14,42,90072,121
1,24,4,1,0,0,0,24,55,71191.29090909091,1.8333333333333333,29,0.1851851851851851,35,63.63636363636363,1,0,0,0.2545454545454545,0.4545454545454545,0.2909090909090909,22,55,92767,49
1,17,4,1,0,0,0,17,76,74611.46052631579,2.533333333333333,29,0.12,59,77.63157894736842,0,1,0,0.3289473684210526,0.3026315789473684,0.3684210526315789,46,76,107604,65
2,15,5,1,1,0,0,15,66,78560.72727272728,2.129032258064516,30,0.1384615384615384,47,71.21212121212122,1,0,0,0.2575757575757575,0.2727272727272727,0.4696969696969697,30,66,104744,140
1,21,1,1,0,0,0,21,55,82175.23636363636,1.7741935483870968,30,0.1481481481481481,31,56.36363636363636,1,0,0,0.3272727272727272,0.3636363636363636,0.3090909090909091,21,55,109673,79
1,18,5,1,1,0,0,18,56,82653.05357142857,1.8064516129032255,30,0.1818181818181818,43,76.78571428571429,0,0,1,0.2678571428571428,0.3928571428571428,0.3392857142857143,33,56,69791,135
2,8,5,1,1,0,0,8,67,82550.25373134328,2.161290322580645,30,0.1363636363636363,43,64.17910447761194,0,0,1,0.3432835820895522,0.2686567164179104,0.3880597014925373,33,67,100976,64
1,25,5,1,1,1,0,25,77,74802.77922077922,2.4838709677419355,30,0.131578947368421,61,79.22077922077922,1,0,0,0.2727272727272727,0.3376623376623376,0.3896103896103896,51,77,91934,60
1,17,4,1,0,0,0,17,76,74611.46052631579,2.533333333333333,29,0.12,59,77.63157894736842,1,0,0,0.3289473684210526,0.3026315789473684,0.3684210526315789,46,76,145687,65
1,22,2,1,0,0,0,22,50,72482.62,1.6129032258064515,30,0.2857142857142857,34,68.0,0,0,1,0.32,0.26,0.42,31,50,123811,127
2,16,6,1,1,0,0,16,66,75103.9696969697,2.129032258064516,30,0.2,50,75.75757575757575,0,1,0,0.3181818181818182,0.2424242424242424,0.4393939393939394,28,66,110093,125
1,19,6,1,1,0,0,19,43,76177.95348837209,1.3870967741935485,30,0.238095238095238,23,53.48837209302325,1,0,0,0.5116279069767442,0.1627906976744186,0.3255813953488372,18,43,149420,81
2,10,0,1,0,0,0,10,54,85915.5,1.8,29,0.2075471698113207,36,66.66666666666666,0,1,0,0.2592592592592592,0.3518518518518518,0.3888888888888889,26,54,80761,33
1,17,4,1,0,0,0,17,63,89782.12698412698,2.032258064516129,30,0.1774193548387097,50,79.36507936507937,0,0,1,0.3174603174603174,0.2539682539682539,0.4285714285714285,34,63,134622,107
1,17,4,1,0,0,0,17,69,79858.11594202899,2.225806451612903,30,0.1617647058823529,49,71.01449275362319,0,0,1,0.2898550724637681,0.2608695652173913,0.4492753623188406,31,69,53126,97
1,24,4,1,0,0,0,24,59,76676.37288135593,1.903225806451613,30,0.2413793103448276,48,81.35593220338984,0,0,1,0.3559322033898305,0.3050847457627119,0.3389830508474576,36,59,137030,90
2,8,5,1,1,0,0,8,67,80325.20895522388,2.161290322580645,30,0.1969696969696969,47,70.1492537313433,0,1,0,0.3582089552238806,0.3134328358208955,0.3283582089552239,30,67,129990,59
2,13,3,1,0,0,0,13,49,75838.59183673469,1.6896551724137931,28,0.2083333333333333,35,71.42857142857143,1,0,0,0.2653061224489796,0.2448979591836734,0.4897959183673469,23,49,91051,27
1,17,4,1,0,0,0,17,67,75586.05970149254,2.2333333333333334,29,0.1363636363636363,43,64.17910447761194,0,0,1,0.3283582089552239,0.3134328358208955,0.3582089552238806,30,67,69869,96
2,6,3,1,0,0,1,6,81,75187.81481481482,2.6129032258064515,30,0.1,61,75.30864197530865,1,0,0,0.2592592592592592,0.3209876543209876,0.419753086419753,31,81,33856,78
2,12,2,1,0,0,0,12,63,76894.44444444444,2.032258064516129,30,0.1129032258064516,48,76.19047619047619,1,0,0,0.4603174603174603,0.2222222222222222,0.3174603174603174,28,63,44594,83
1,17,4,1,0,0,0,17,71,77796.04225352113,2.290322580645161,30,0.1714285714285714,56,78.87323943661971,0,0,1,0.352112676056338,0.2957746478873239,0.352112676056338,45,71,72343,131
1,24,4,1,0,0,0,24,58,74250.20689655172,1.870967741935484,30,0.2105263157894736,38,65.51724137931035,1,0,0,0.4310344827586206,0.293103448275862,0.2758620689655172,23,58,104714,80
1,20,0,1,0,0,0,20,59,85972.40677966102,1.903225806451613,30,0.1724137931034483,38,64.40677966101694,1,0,0,0.3898305084745763,0.2711864406779661,0.3389830508474576,27,59,101175,38
2,14,4,1,0,0,0,14,54,86808.4074074074,1.7419354838709675,30,0.2452830188679245,41,75.92592592592592,1,0,0,0.2592592592592592,0.3148148148148148,0.4259259259259259,22,54,84200,112
2,4,1,1,0,0,1,4,47,82632.27659574468,1.6206896551724137,28,0.1956521739130435,30,63.82978723404256,0,0,1,0.4042553191489361,0.2765957446808511,0.3191489361702128,25,47,51268,86
2,4,1,1,0,0,1,4,42,65207.26190476191,1.3548387096774193,30,0.3414634146341463,24,57.14285714285714,0,1,0,0.3571428571428571,0.2619047619047619,0.3809523809523809,23,42,126834,9
2,9,6,1,1,0,0,9,56,79298.44642857143,1.8064516129032255,30,0.1818181818181818,41,73.21428571428571,0,0,1,0.2142857142857142,0.4464285714285714,0.3392857142857143,23,56,116442,149
2,16,6,1,1,0,0,16,63,62425.69841269841,2.032258064516129,30,0.2258064516129032,48,76.19047619047619,0,0,1,0.3174603174603174,0.2222222222222222,0.4603174603174603,24,63,86069,128
2,13,3,1,0,0,0,13,74,76245.78378378379,2.3870967741935485,30,0.1780821917808219,54,72.97297297297297,1,0,0,0.2837837837837837,0.3108108108108108,0.4054054054054054,28,74,43854,20
2,10,0,1,0,0,0,10,52,81050.57692307692,1.7333333333333334,29,0.2549019607843137,32,61.53846153846154,0,0,1,0.4230769230769231,0.2307692307692307,0.3461538461538461,30,52,68407,95
1,31,4,1,0,1,0,31,56,79298.44642857143,1.8064516129032255,30,0.1818181818181818,41,73.21428571428571,0,1,0,0.2142857142857142,0.4464285714285714,0.3392857142857143,33,56,83727,149
2,6,3,1,0,0,1,6,69,80102.57971014493,2.3,29,0.1470588235294117,53,76.81159420289855,1,0,0,0.3478260869565217,0.2753623188405797,0.3768115942028985,25,69,65215,25
1,17,4,1,0,0,0,17,76,74611.46052631579,2.533333333333333,29,0.12,59,77.63157894736842,0,1,0,0.3289473684210526,0.3026315789473684,0.3684210526315789,46,76,13533,65
2,4,1,1,0,0,1,4,48,69229.27083333333,1.5483870967741935,30,0.2340425531914893,33,68.75,0,1,0,0.3541666666666667,0.2291666666666666,0.4166666666666667,25,48,6217,63
2,11,1,1,0,0,0,11,37,75390.54054054055,1.2758620689655171,28,0.3611111111111111,28,75.67567567567568,1,0,0,0.2702702702702703,0.2702702702702703,0.4594594594594595,16,37,98666,108
1,22,2,1,0,0,0,22,62,78996.14516129032,2.0,30,0.2131147540983606,43,69.35483870967742,0,1,0,0.3064516129032258,0.3225806451612903,0.3709677419354839,35,62,5813,55
2,8,5,1,1,0,0,8,65,75826.23076923077,2.096774193548387,30,0.140625,50,76.92307692307693,1,0,0,0.2615384615384615,0.2615384615384615,0.4769230769230769,26,65,17351,61
2,11,1,1,0,0,0,11,66,78560.72727272728,2.129032258064516,30,0.1384615384615384,47,71.21212121212122,0,1,0,0.2575757575757575,0.2727272727272727,0.4696969696969697,30,66,149386,140
1,21,1,1,0,0,0,21,43,75210.97674418605,1.3870967741935485,30,0.3095238095238095,27,62.7906976744186,1,0,0,0.3720930232558139,0.2558139534883721,0.3720930232558139,23,43,64004,114
1,24,4,1,0,0,0,24,67,72386.26865671642,2.161290322580645,30,0.1515151515151515,45,67.16417910447761,1,0,0,0.2537313432835821,0.4328358208955223,0.3134328358208955,31,67,59882,4
1,17,4,1,0,0,0,17,74,76245.78378378379,2.3870967741935485,30,0.1780821917808219,54,72.97297297297297,1,0,0,0.2837837837837837,0.3108108108108108,0.4054054054054054,46,74,113657,20
2,3,0,1,0,0,1,3,72,72058.77777777778,2.3225806451612905,30,0.1126760563380281,58,80.55555555555556,0,1,0,0.2083333333333333,0.3888888888888889,0.4027777777777778,28,72,5813,54
2,12,2,1,0,0,0,12,52,71186.28846153847,1.7333333333333334,29,0.2156862745098039,31,59.61538461538461,1,0,0,0.3269230769230769,0.4038461538461538,0.2692307692307692,29,52,111290,145
2,3,0,1,0,0,1,3,48,69229.27083333333,1.5483870967741935,30,0.2340425531914893,33,68.75,0,1,0,0.3541666666666667,0.2291666666666666,0.4166666666666667,25,48,141539,63
1,17,4,1,0,0,0,17,54,85915.5,1.8,29,0.2075471698113207,36,66.66666666666666,1,0,0,0.2592592592592592,0.3518518518518518,0.3888888888888889,28,54,111913,33
1,21,1,1,0,0,0,21,70,78215.6,2.2580645161290325,30,0.1014492753623188,46,65.71428571428571,0,0,1,0.3571428571428571,0.3428571428571428,0.3,37,70,47108,99
2,4,1,1,0,0,1,4,58,74747.3275862069,1.870967741935484,30,0.2105263157894736,38,65.51724137931035,1,0,0,0.3448275862068966,0.3275862068965517,0.3275862068965517,31,58,94396,46
1,31,4,1,0,1,0,31,66,76581.34848484848,2.2,29,0.0769230769230769,40,60.60606060606061,0,0,1,0.3181818181818182,0.3484848484848485,0.3333333333333333,31,66,139810,11
2,12,2,1,0,0,0,12,61,75237.72131147541,2.033333333333333,29,0.15,43,70.49180327868852,1,0,0,0.2459016393442623,0.3442622950819672,0.4098360655737705,28,61,111847,118
2,11,1,1,0,0,0,11,50,68740.7,1.6666666666666667,29,0.2448979591836734,32,64.0,0,0,1,0.38,0.22,0.4,28,50,23195,106
2,3,0,1,0,0,1,3,52,70667.78846153847,1.6774193548387095,30,0.2352941176470588,29,55.76923076923077,0,1,0,0.1923076923076923,0.2692307692307692,0.5384615384615384,26,52,73482,17
2,7,4,1,0,0,1,7,58,72108.8275862069,1.9333333333333331,29,0.2280701754385964,49,84.48275862068965,0,0,1,0.396551724137931,0.293103448275862,0.3103448275862069,20,58,59671,100
2,2,6,1,1,0,1,2,55,71191.29090909091,1.8333333333333333,29,0.1851851851851851,35,63.63636363636363,0,1,0,0.2545454545454545,0.4545454545454545,0.2909090909090909,33,55,93893,49
2,7,4,1,0,0,1,7,51,86736.05882352941,1.7,29,0.2,32,62.74509803921568,0,1,0,0.3333333333333333,0.2745098039215686,0.392156862745098,34,51,70754,142
2,5,2,1,0,0,1,5,40,77502.65,1.3793103448275863,28,0.3846153846153846,35,87.5,0,1,0,0.2,0.5,0.3,18,40,123360,21
2,16,6,1,1,0,0,16,66,78560.72727272728,2.129032258064516,30,0.1384615384615384,47,71.21212121212122,0,0,1,0.2575757575757575,0.2727272727272727,0.4696969696969697,30,66,90404,140
2,16,6,1,1,0,0,16,63,89782.12698412698,2.032258064516129,30,0.1774193548387097,50,79.36507936507937,0,1,0,0.3174603174603174,0.2539682539682539,0.4285714285714285,29,63,93662,107
1,19,6,1,1,0,0,19,53,70600.11320754717,1.7666666666666666,29,0.2115384615384615,29,54.71698113207547,0,0,1,0.2452830188679245,0.4150943396226415,0.3396226415094339,23,53,119920,133
1,19,6,1,1,0,0,19,47,82632.27659574468,1.6206896551724137,28,0.1956521739130435,30,63.82978723404256,0,1,0,0.4042553191489361,0.2765957446808511,0.3191489361702128,22,47,40324,86
2,16,6,1,1,0,0,16,66,74875.89393939394,2.129032258064516,30,0.1384615384615384,46,69.6969696969697,0,0,1,0.303030303030303,0.3939393939393939,0.303030303030303,27,66,105934,37
2,14,4,1,0,0,0,14,61,77465.59016393442,1.967741935483871,30,0.15,43,70.49180327868852,1,0,0,0.3114754098360656,0.3278688524590163,0.360655737704918,30,61,37994,19
1,26,6,1,1,1,0,26,69,76791.42028985507,2.225806451612903,30,0.1470588235294117,53,76.81159420289855,0,0,1,0.3043478260869565,0.2318840579710145,0.463768115942029,40,69,149776,84
2,5,2,1,0,0,1,5,74,80449.27027027027,2.3870967741935485,30,0.0958904109589041,57,77.02702702702703,1,0,0,0.3648648648648648,0.3243243243243243,0.3108108108108108,30,74,87338,22
1,22,2,1,0,0,0,22,53,79268.7924528302,1.7666666666666666,29,0.2115384615384615,38,71.69811320754717,0,0,1,0.2830188679245283,0.4716981132075472,0.2452830188679245,29,53,87782,28
2,2,6,1,1,0,1,2,63,77633.57142857143,2.032258064516129,30,0.2096774193548387,46,73.01587301587301,1,0,0,0.365079365079365,0.3174603174603174,0.3174603174603174,23,63,94669,137
2,14,4,1,0,0,0,14,69,80102.57971014493,2.3,29,0.1470588235294117,53,76.81159420289855,1,0,0,0.3478260869565217,0.2753623188405797,0.3768115942028985,25,69,104600,25
2,12,2,1,0,0,0,12,78,80801.30769230769,2.5161290322580645,30,0.1038961038961039,61,78.2051282051282,0,1,0,0.3076923076923077,0.3076923076923077,0.3846153846153846,27,78,102267,152
2,9,6,1,1,0,0,9,58,82293.24137931035,1.870967741935484,30,0.1578947368421052,38,65.51724137931035,0,1,0,0.3103448275862069,0.2758620689655172,0.4137931034482758,35,58,29829,5
2,13,3,1,0,0,0,13,72,76903.09722222222,2.3225806451612905,30,0.1408450704225352,58,80.55555555555556,0,1,0,0.4027777777777778,0.2777777777777778,0.3194444444444444,25,72,130367,1
2,5,2,1,0,0,1,5,67,72386.26865671642,2.161290322580645,30,0.1515151515151515,45,67.16417910447761,0,1,0,0.2537313432835821,0.4328358208955223,0.3134328358208955,36,67,19199,4
2,7,4,1,0,0,1,7,39,74824.48717948717,1.2580645161290325,30,0.4473684210526316,23,58.97435897435898,0,0,1,0.3333333333333333,0.1794871794871795,0.4871794871794871,20,39,94718,26
1,26,6,1,1,1,0,26,47,82632.27659574468,1.6206896551724137,28,0.1956521739130435,30,63.82978723404256,0,0,1,0.4042553191489361,0.2765957446808511,0.3191489361702128,22,47,53972,86
1,17,4,1,0,0,0,17,58,81769.31034482758,1.870967741935484,30,0.2456140350877192,42,72.41379310344827,0,1,0,0.396551724137931,0.293103448275862,0.3103448275862069,38,58,110752,6
2,12,2,1,0,0,0,12,53,76986.09433962264,1.962962962962963,26,0.1923076923076923,32,60.37735849056604,0,0,1,0.4339622641509434,0.2641509433962264,0.3018867924528302,27,53,29703,115
